segmentId,linkId,areaId,timestamp,averageVehicleSpeed,travelTime,trafficStatus
A13-S02,L-A13-S02,13,2026-03-20T15:00:00+00:00,70.13,4.93,slow
A13-S02,L-A13-S02,13,2026-03-20T16:00:00+00:00,61.35,5.45,slow
A13-S02,L-A13-S02,13,2026-03-20T17:00:00+00:00,70.73,5.2,slow
A13-S02,L-A13-S02,13,2026-03-20T18:00:00+00:00,57.76,6.3,congested
A13-S02,L-A13-S02,13,2026-03-20T19:00:00+00:00,85.13,3.95,free_flow
A13-S02,L-A13-S02,13,2026-03-20T20:00:00+00:00,90.12,3.79,free_flow
A13-S02,L-A13-S02,13,2026-03-20T21:00:00+00:00,83.49,4.33,free_flow
A13-S02,L-A13-S02,13,2026-03-20T22:00:00+00:00,85.12,4.36,free_flow
A13-S02,L-A13-S02,13,2026-03-20T23:00:00+00:00,84.86,4.14,free_flow
A13-S02,L-A13-S02,13,2026-03-21T00:00:00+00:00,75.21,4.74,slow
A13-S02,L-A13-S02,13,2026-03-21T01:00:00+00:00,85.56,4.32,free_flow
A13-S02,L-A13-S02,13,2026-03-21T02:00:00+00:00,81.32,4.63,slow
A13-S02,L-A13-S02,13,2026-03-21T03:00:00+00:00,90.28,4.06,free_flow
A13-S02,L-A13-S02,13,2026-03-21T04:00:00+00:00,78.34,5.34,slow
A13-S02,L-A13-S02,13,2026-03-21T05:00:00+00:00,88.43,4.4,free_flow
A13-S02,L-A13-S02,13,2026-03-21T06:00:00+00:00,69.36,5.04,slow
A13-S02,L-A13-S02,13,2026-03-21T07:00:00+00:00,70.19,5.61,slow
A13-S02,L-A13-S02,13,2026-03-21T08:00:00+00:00,71.63,5.02,slow
A13-S02,L-A13-S02,13,2026-03-21T09:00:00+00:00,64.4,5.92,slow
A13-S02,L-A13-S02,13,2026-03-21T10:00:00+00:00,88.87,4.67,free_flow
A13-S02,L-A13-S02,13,2026-03-21T11:00:00+00:00,83.75,4.43,free_flow
A13-S02,L-A13-S02,13,2026-03-21T12:00:00+00:00,77.6,4.86,slow
A13-S02,L-A13-S02,13,2026-03-21T13:00:00+00:00,84.19,4.32,free_flow
A13-S02,L-A13-S02,13,2026-03-21T14:00:00+00:00,86.58,4.45,free_flow
A13-S02,L-A13-S02,13,2026-03-21T15:00:00+00:00,66.22,5.53,slow
A13-S02,L-A13-S02,13,2026-03-21T16:00:00+00:00,59.58,6.63,slow
A13-S02,L-A13-S02,13,2026-03-21T17:00:00+00:00,65.26,5.69,slow
A13-S02,L-A13-S02,13,2026-03-21T18:00:00+00:00,65.65,6.07,slow
A13-S02,L-A13-S02,13,2026-03-21T19:00:00+00:00,96.14,3.75,free_flow
A13-S02,L-A13-S02,13,2026-03-21T20:00:00+00:00,80.7,4.64,slow
A13-S02,L-A13-S02,13,2026-03-21T21:00:00+00:00,89.47,4.52,free_flow
A13-S02,L-A13-S02,13,2026-03-21T22:00:00+00:00,82.45,4.74,free_flow
A13-S02,L-A13-S02,13,2026-03-21T23:00:00+00:00,85.67,4.21,free_flow
A13-S02,L-A13-S02,13,2026-03-22T00:00:00+00:00,95.2,3.66,free_flow
A13-S02,L-A13-S02,13,2026-03-22T01:00:00+00:00,91.86,3.95,free_flow
A13-S02,L-A13-S02,13,2026-03-22T02:00:00+00:00,85.97,4.83,free_flow
A13-S02,L-A13-S02,13,2026-03-22T03:00:00+00:00,96.33,3.54,free_flow
A13-S02,L-A13-S02,13,2026-03-22T04:00:00+00:00,93.15,4.07,free_flow
A13-S02,L-A13-S02,13,2026-03-22T05:00:00+00:00,90.22,4.28,free_flow
A13-S02,L-A13-S02,13,2026-03-22T06:00:00+00:00,72.72,4.85,unknown
A13-S02,L-A13-S02,13,2026-03-22T07:00:00+00:00,72.05,5.48,slow
A13-S02,L-A13-S02,13,2026-03-22T08:00:00+00:00,65.71,5.33,slow
A13-S02,L-A13-S02,13,2026-03-22T09:00:00+00:00,59.08,6.39,slow
A13-S02,L-A13-S02,13,2026-03-22T10:00:00+00:00,80.1,4.37,slow
A13-S02,L-A13-S02,13,2026-03-22T11:00:00+00:00,82.06,4.47,unknown
A13-S02,L-A13-S02,13,2026-03-22T12:00:00+00:00,83.53,4.62,free_flow
A13-S02,L-A13-S02,13,2026-03-22T13:00:00+00:00,89.01,4.16,free_flow
A13-S02,L-A13-S02,13,2026-03-22T14:00:00+00:00,88.33,4.3,free_flow
A13-S02,L-A13-S02,13,2026-03-22T15:00:00+00:00,69.87,5.52,slow
A13-S02,L-A13-S02,13,2026-03-22T16:00:00+00:00,61.44,5.67,slow
A13-S02,L-A13-S02,13,2026-03-22T17:00:00+00:00,60.42,6.3,slow
A13-S02,L-A13-S02,13,2026-03-22T18:00:00+00:00,56.7,6.28,congested
A13-S02,L-A13-S02,13,2026-03-22T19:00:00+00:00,96.29,4.02,free_flow
A13-S02,L-A13-S02,13,2026-03-22T20:00:00+00:00,92.73,4.14,free_flow
A13-S02,L-A13-S02,13,2026-03-22T21:00:00+00:00,81.07,4.75,slow
A13-S02,L-A13-S02,13,2026-03-22T22:00:00+00:00,99.79,3.61,free_flow
A13-S02,L-A13-S02,13,2026-03-22T23:00:00+00:00,94.23,4.24,free_flow
A13-S02,L-A13-S02,13,2026-03-23T00:00:00+00:00,96.43,3.95,free_flow
A13-S02,L-A13-S02,13,2026-03-23T01:00:00+00:00,84.91,4.65,free_flow
A13-S02,L-A13-S02,13,2026-03-23T02:00:00+00:00,74.76,5.16,slow
A13-S02,L-A13-S02,13,2026-03-23T03:00:00+00:00,88.41,4.14,free_flow
A13-S02,L-A13-S02,13,2026-03-23T04:00:00+00:00,87.14,4.4,free_flow
A13-S02,L-A13-S02,13,2026-03-23T05:00:00+00:00,93.06,3.73,free_flow
A13-S02,L-A13-S02,13,2026-03-23T06:00:00+00:00,68.99,5.63,unknown
A13-S02,L-A13-S02,13,2026-03-23T07:00:00+00:00,59.53,5.53,slow
A13-S02,L-A13-S02,13,2026-03-23T08:00:00+00:00,66.51,5.78,slow
A13-S02,L-A13-S02,13,2026-03-23T09:00:00+00:00,62.1,5.78,slow
A13-S02,L-A13-S02,13,2026-03-23T10:00:00+00:00,100.62,3.67,free_flow
A13-S02,L-A13-S02,13,2026-03-23T11:00:00+00:00,93.67,4.14,free_flow
A13-S02,L-A13-S02,13,2026-03-23T12:00:00+00:00,90.79,4.0,free_flow
A13-S03,L-A13-S03,13,2026-03-20T13:00:00+00:00,70.88,3.62,free_flow
A13-S03,L-A13-S03,13,2026-03-20T14:00:00+00:00,69.11,3.77,free_flow
A13-S03,L-A13-S03,13,2026-03-20T15:00:00+00:00,56.56,4.58,slow
A13-S03,L-A13-S03,13,2026-03-20T16:00:00+00:00,51.47,5.17,slow
A13-S03,L-A13-S03,13,2026-03-20T17:00:00+00:00,51.45,5.22,slow
A13-S03,L-A13-S03,13,2026-03-20T18:00:00+00:00,50.44,5.22,slow
A13-S03,L-A13-S03,13,2026-03-20T19:00:00+00:00,75.03,3.28,unknown
A13-S03,L-A13-S03,13,2026-03-20T20:00:00+00:00,84.87,3.05,free_flow
A13-S03,L-A13-S03,13,2026-03-20T21:00:00+00:00,71.12,3.74,free_flow
A13-S03,L-A13-S03,13,2026-03-20T22:00:00+00:00,69.82,3.73,free_flow
A13-S03,L-A13-S03,13,2026-03-20T23:00:00+00:00,79.87,3.36,free_flow
A13-S03,L-A13-S03,13,2026-03-21T00:00:00+00:00,60.49,4.48,unknown
A13-S03,L-A13-S03,13,2026-03-21T01:00:00+00:00,72.9,3.66,free_flow
A13-S03,L-A13-S03,13,2026-03-21T02:00:00+00:00,65.92,3.61,free_flow
A13-S03,L-A13-S03,13,2026-03-21T03:00:00+00:00,69.01,4.15,free_flow
A13-S03,L-A13-S03,13,2026-03-21T04:00:00+00:00,62.75,3.88,slow
A13-S03,L-A13-S03,13,2026-03-21T05:00:00+00:00,70.0,3.57,free_flow
A13-S03,L-A13-S03,13,2026-03-21T06:00:00+00:00,58.42,4.67,slow
A13-S03,L-A13-S03,13,2026-03-21T07:00:00+00:00,50.7,5.3,slow
A13-S03,L-A13-S03,13,2026-03-21T08:00:00+00:00,52.33,4.79,slow
A13-S03,L-A13-S03,13,2026-03-21T09:00:00+00:00,50.43,5.25,slow
A13-S03,L-A13-S03,13,2026-03-21T10:00:00+00:00,63.11,3.47,slow
A13-S03,L-A13-S03,13,2026-03-21T11:00:00+00:00,70.11,3.77,free_flow
A13-S03,L-A13-S03,13,2026-03-21T12:00:00+00:00,70.5,3.7,free_flow
A13-S03,L-A13-S03,13,2026-03-21T13:00:00+00:00,73.05,3.75,free_flow
A13-S03,L-A13-S03,13,2026-03-21T14:00:00+00:00,61.34,4.12,slow
A13-S03,L-A13-S03,13,2026-03-21T15:00:00+00:00,51.91,5.01,unknown
A13-S03,L-A13-S03,13,2026-03-21T16:00:00+00:00,58.47,4.25,slow
A13-S03,L-A13-S03,13,2026-03-21T17:00:00+00:00,57.56,4.66,slow
A13-S03,L-A13-S03,13,2026-03-21T18:00:00+00:00,54.84,4.82,slow
A13-S03,L-A13-S03,13,2026-03-21T19:00:00+00:00,62.25,4.11,slow
A13-S03,L-A13-S03,13,2026-03-21T20:00:00+00:00,68.4,3.63,free_flow
A13-S03,L-A13-S03,13,2026-03-21T21:00:00+00:00,77.25,3.42,free_flow
A13-S03,L-A13-S03,13,2026-03-21T22:00:00+00:00,68.51,3.6,free_flow
A13-S03,L-A13-S03,13,2026-03-21T23:00:00+00:00,77.13,3.42,free_flow
A13-S03,L-A13-S03,13,2026-03-22T00:00:00+00:00,68.25,3.85,free_flow
A13-S03,L-A13-S03,13,2026-03-22T01:00:00+00:00,82.96,3.23,free_flow
A13-S03,L-A13-S03,13,2026-03-22T02:00:00+00:00,68.47,3.77,free_flow
A13-S03,L-A13-S03,13,2026-03-22T03:00:00+00:00,74.09,3.41,free_flow
A13-S03,L-A13-S03,13,2026-03-22T04:00:00+00:00,79.57,3.31,free_flow
A13-S03,L-A13-S03,13,2026-03-22T05:00:00+00:00,64.5,3.99,slow
A13-S03,L-A13-S03,13,2026-03-22T06:00:00+00:00,48.8,5.46,slow
A13-S03,L-A13-S03,13,2026-03-22T07:00:00+00:00,56.58,4.62,unknown
A13-S03,L-A13-S03,13,2026-03-22T08:00:00+00:00,54.94,5.07,slow
A13-S03,L-A13-S03,13,2026-03-22T09:00:00+00:00,45.61,5.98,congested
A13-S03,L-A13-S03,13,2026-03-22T10:00:00+00:00,73.03,3.47,free_flow
A13-S03,L-A13-S03,13,2026-03-22T11:00:00+00:00,63.64,4.17,slow
A13-S03,L-A13-S03,13,2026-03-22T12:00:00+00:00,77.55,3.46,free_flow
A13-S03,L-A13-S03,13,2026-03-22T13:00:00+00:00,76.94,3.16,free_flow
A13-S03,L-A13-S03,13,2026-03-22T14:00:00+00:00,83.09,3.22,free_flow
A13-S03,L-A13-S03,13,2026-03-22T15:00:00+00:00,51.47,5.16,slow
A13-S03,L-A13-S03,13,2026-03-22T16:00:00+00:00,46.21,5.38,congested
A13-S03,L-A13-S03,13,2026-03-22T17:00:00+00:00,58.5,4.54,slow
A13-S03,L-A13-S03,13,2026-03-22T18:00:00+00:00,51.81,5.16,unknown
A13-S03,L-A13-S03,13,2026-03-22T19:00:00+00:00,69.27,3.55,free_flow
A13-S03,L-A13-S03,13,2026-03-22T20:00:00+00:00,74.88,3.45,free_flow
A13-S03,L-A13-S03,13,2026-03-22T21:00:00+00:00,73.0,3.22,free_flow
A13-S03,L-A13-S03,13,2026-03-22T22:00:00+00:00,72.16,3.62,free_flow
A13-S03,L-A13-S03,13,2026-03-22T23:00:00+00:00,74.98,3.47,free_flow
A13-S03,L-A13-S03,13,2026-03-23T00:00:00+00:00,77.43,3.42,free_flow
A13-S03,L-A13-S03,13,2026-03-23T01:00:00+00:00,72.64,3.44,free_flow
A13-S03,L-A13-S03,13,2026-03-23T02:00:00+00:00,74.23,3.14,free_flow
A13-S03,L-A13-S03,13,2026-03-23T03:00:00+00:00,58.64,4.03,slow
A13-S03,L-A13-S03,13,2026-03-23T04:00:00+00:00,68.21,3.72,free_flow
A13-S03,L-A13-S03,13,2026-03-23T05:00:00+00:00,68.85,3.46,free_flow
A13-S03,L-A13-S03,13,2026-03-23T06:00:00+00:00,50.16,5.12,slow
A13-S03,L-A13-S03,13,2026-03-23T07:00:00+00:00,51.72,5.11,slow
A13-S03,L-A13-S03,13,2026-03-23T08:00:00+00:00,53.39,4.95,slow
A13-S03,L-A13-S03,13,2026-03-23T09:00:00+00:00,54.39,4.96,slow
A13-S03,L-A13-S03,13,2026-03-23T10:00:00+00:00,71.12,3.77,free_flow
A13-S03,L-A13-S03,13,2026-03-23T11:00:00+00:00,74.7,3.43,free_flow
A13-S03,L-A13-S03,13,2026-03-23T12:00:00+00:00,61.88,3.98,slow
A13-S04,L-A13-S04,13,2026-03-20T13:00:00+00:00,63.23,3.78,free_flow
A13-S04,L-A13-S04,13,2026-03-20T14:00:00+00:00,63.45,3.69,free_flow
A13-S04,L-A13-S04,13,2026-03-20T15:00:00+00:00,52.74,4.49,unknown
A13-S04,L-A13-S04,13,2026-03-20T16:00:00+00:00,43.89,5.49,slow
A13-S04,L-A13-S04,13,2026-03-20T17:00:00+00:00,44.95,5.26,slow
A13-S04,L-A13-S04,13,2026-03-20T18:00:00+00:00,45.66,5.27,slow
A13-S04,L-A13-S04,13,2026-03-20T19:00:00+00:00,67.55,3.58,free_flow
A13-S04,L-A13-S04,13,2026-03-20T20:00:00+00:00,72.51,3.5,free_flow
A13-S04,L-A13-S04,13,2026-03-20T21:00:00+00:00,71.48,3.23,free_flow
A13-S04,L-A13-S04,13,2026-03-20T22:00:00+00:00,59.71,3.68,free_flow
A13-S04,L-A13-S04,13,2026-03-20T23:00:00+00:00,55.73,4.02,slow
A13-S04,L-A13-S04,13,2026-03-21T00:00:00+00:00,58.33,4.12,free_flow
A13-S04,L-A13-S04,13,2026-03-21T01:00:00+00:00,74.73,3.13,free_flow
A13-S04,L-A13-S04,13,2026-03-21T02:00:00+00:00,57.24,4.09,slow
A13-S04,L-A13-S04,13,2026-03-21T03:00:00+00:00,65.55,3.54,free_flow
A13-S04,L-A13-S04,13,2026-03-21T04:00:00+00:00,63.53,3.35,free_flow
A13-S04,L-A13-S04,13,2026-03-21T05:00:00+00:00,65.04,3.57,free_flow
A13-S04,L-A13-S04,13,2026-03-21T06:00:00+00:00,48.02,4.69,slow
A13-S04,L-A13-S04,13,2026-03-21T07:00:00+00:00,45.13,5.53,slow
A13-S04,L-A13-S04,13,2026-03-21T08:00:00+00:00,44.58,5.22,slow
A13-S04,L-A13-S04,13,2026-03-21T09:00:00+00:00,44.1,5.42,slow
A13-S04,L-A13-S04,13,2026-03-21T10:00:00+00:00,63.28,3.63,free_flow
A13-S04,L-A13-S04,13,2026-03-21T11:00:00+00:00,58.8,4.09,free_flow
A13-S04,L-A13-S04,13,2026-03-21T12:00:00+00:00,68.51,3.2,free_flow
A13-S04,L-A13-S04,13,2026-03-21T13:00:00+00:00,69.14,3.56,free_flow
A13-S04,L-A13-S04,13,2026-03-21T14:00:00+00:00,59.44,3.94,free_flow
A13-S04,L-A13-S04,13,2026-03-21T15:00:00+00:00,50.09,4.53,slow
A13-S04,L-A13-S04,13,2026-03-21T16:00:00+00:00,47.41,4.7,slow
A13-S04,L-A13-S04,13,2026-03-21T17:00:00+00:00,49.21,4.76,slow
A13-S04,L-A13-S04,13,2026-03-21T18:00:00+00:00,40.3,6.35,congested
A13-S04,L-A13-S04,13,2026-03-21T19:00:00+00:00,62.82,3.56,unknown
A13-S04,L-A13-S04,13,2026-03-21T20:00:00+00:00,66.05,3.65,free_flow
A13-S04,L-A13-S04,13,2026-03-21T21:00:00+00:00,60.5,4.28,free_flow
A13-S04,L-A13-S04,13,2026-03-21T22:00:00+00:00,57.74,4.21,free_flow
A13-S04,L-A13-S04,13,2026-03-21T23:00:00+00:00,67.93,3.36,free_flow
A13-S04,L-A13-S04,13,2026-03-22T00:00:00+00:00,60.82,4.32,free_flow
A13-S04,L-A13-S04,13,2026-03-22T01:00:00+00:00,60.19,3.89,free_flow
A13-S04,L-A13-S04,13,2026-03-22T02:00:00+00:00,71.44,3.57,free_flow
A13-S04,L-A13-S04,13,2026-03-22T03:00:00+00:00,68.1,3.3,free_flow
A13-S04,L-A13-S04,13,2026-03-22T04:00:00+00:00,66.58,3.81,free_flow
A13-S04,L-A13-S04,13,2026-03-22T05:00:00+00:00,67.62,3.4,free_flow
A13-S04,L-A13-S04,13,2026-03-22T06:00:00+00:00,43.3,5.33,slow
A13-S04,L-A13-S04,13,2026-03-22T07:00:00+00:00,47.41,5.37,unknown
A13-S04,L-A13-S04,13,2026-03-22T08:00:00+00:00,43.85,5.5,slow
A13-S04,L-A13-S04,13,2026-03-22T09:00:00+00:00,42.56,5.62,slow
A13-S04,L-A13-S04,13,2026-03-22T10:00:00+00:00,67.36,3.92,free_flow
A13-S04,L-A13-S04,13,2026-03-22T11:00:00+00:00,60.03,3.6,free_flow
A13-S04,L-A13-S04,13,2026-03-22T12:00:00+00:00,60.55,3.91,free_flow
A13-S04,L-A13-S04,13,2026-03-22T13:00:00+00:00,56.89,4.02,slow
A13-S04,L-A13-S04,13,2026-03-22T14:00:00+00:00,55.87,4.21,slow
A13-S04,L-A13-S04,13,2026-03-22T15:00:00+00:00,42.42,5.24,slow
A13-S04,L-A13-S04,13,2026-03-22T16:00:00+00:00,44.7,5.63,slow
A13-S04,L-A13-S04,13,2026-03-22T17:00:00+00:00,47.09,4.78,slow
A13-S04,L-A13-S04,13,2026-03-22T18:00:00+00:00,39.87,6.16,congested
A13-S04,L-A13-S04,13,2026-03-22T19:00:00+00:00,62.99,3.91,free_flow
A13-S04,L-A13-S04,13,2026-03-22T20:00:00+00:00,57.51,3.96,free_flow
A13-S04,L-A13-S04,13,2026-03-22T21:00:00+00:00,58.8,4.32,free_flow
A13-S04,L-A13-S04,13,2026-03-22T22:00:00+00:00,69.53,2.86,free_flow
A13-S04,L-A13-S04,13,2026-03-22T23:00:00+00:00,63.48,3.66,free_flow
A13-S04,L-A13-S04,13,2026-03-23T00:00:00+00:00,60.26,3.54,free_flow
A13-S04,L-A13-S04,13,2026-03-23T01:00:00+00:00,63.55,3.74,free_flow
A13-S04,L-A13-S04,13,2026-03-23T02:00:00+00:00,58.92,4.01,free_flow
A13-S04,L-A13-S04,13,2026-03-23T03:00:00+00:00,61.99,3.81,free_flow
A13-S04,L-A13-S04,13,2026-03-23T04:00:00+00:00,64.28,3.62,free_flow
A13-S04,L-A13-S04,13,2026-03-23T05:00:00+00:00,64.88,3.75,free_flow
A13-S04,L-A13-S04,13,2026-03-23T06:00:00+00:00,46.08,5.23,slow
A13-S04,L-A13-S04,13,2026-03-23T07:00:00+00:00,46.16,5.22,slow
A13-S04,L-A13-S04,13,2026-03-23T08:00:00+00:00,45.98,5.23,slow
A13-S04,L-A13-S04,13,2026-03-23T09:00:00+00:00,40.5,5.95,congested
A13-S04,L-A13-S04,13,2026-03-23T10:00:00+00:00,63.8,3.64,free_flow
A13-S04,L-A13-S04,13,2026-03-23T11:00:00+00:00,52.57,4.44,slow
A13-S04,L-A13-S04,13,2026-03-23T12:00:00+00:00,52.03,4.41,slow
A14-S01,L-A14-S01,14,2026-03-20T13:00:00+00:00,98.26,4.63,free_flow
A14-S01,L-A14-S01,14,2026-03-20T14:00:00+00:00,101.63,4.72,free_flow
A14-S01,L-A14-S01,14,2026-03-20T15:00:00+00:00,54.75,8.52,congested
A14-S01,L-A14-S01,14,2026-03-20T16:00:00+00:00,75.24,5.94,slow
A14-S01,L-A14-S01,14,2026-03-20T17:00:00+00:00,55.29,7.84,congested
A14-S01,L-A14-S01,14,2026-03-20T18:00:00+00:00,65.94,6.9,slow
A14-S01,L-A14-S01,14,2026-03-20T19:00:00+00:00,96.45,5.59,free_flow
A14-S01,L-A14-S01,14,2026-03-20T20:00:00+00:00,83.86,5.45,slow
A14-S01,L-A14-S01,14,2026-03-20T21:00:00+00:00,92.19,5.3,free_flow
A14-S01,L-A14-S01,14,2026-03-20T22:00:00+00:00,101.52,4.79,free_flow
A14-S01,L-A14-S01,14,2026-03-20T23:00:00+00:00,94.67,5.35,free_flow
A14-S01,L-A14-S01,14,2026-03-21T00:00:00+00:00,90.9,4.95,free_flow
A14-S01,L-A14-S01,14,2026-03-21T01:00:00+00:00,108.22,4.51,free_flow
A14-S01,L-A14-S01,14,2026-03-21T02:00:00+00:00,92.39,5.44,free_flow
A14-S01,L-A14-S01,14,2026-03-21T03:00:00+00:00,95.36,4.76,free_flow
A14-S01,L-A14-S01,14,2026-03-21T04:00:00+00:00,102.56,4.79,free_flow
A14-S01,L-A14-S01,14,2026-03-21T05:00:00+00:00,103.59,4.33,free_flow
A14-S01,L-A14-S01,14,2026-03-21T06:00:00+00:00,72.71,6.32,slow
A14-S01,L-A14-S01,14,2026-03-21T07:00:00+00:00,58.42,8.46,congested
A14-S01,L-A14-S01,14,2026-03-21T08:00:00+00:00,62.66,7.55,congested
A14-S01,L-A14-S01,14,2026-03-21T09:00:00+00:00,74.46,6.5,slow
A14-S01,L-A14-S01,14,2026-03-21T10:00:00+00:00,90.79,5.02,free_flow
A14-S01,L-A14-S01,14,2026-03-21T11:00:00+00:00,103.98,4.78,free_flow
A14-S01,L-A14-S01,14,2026-03-21T12:00:00+00:00,101.81,4.84,free_flow
A14-S01,L-A14-S01,14,2026-03-21T13:00:00+00:00,84.1,6.04,slow
A14-S01,L-A14-S01,14,2026-03-21T14:00:00+00:00,81.89,5.43,slow
A14-S01,L-A14-S01,14,2026-03-21T15:00:00+00:00,65.36,7.26,slow
A14-S01,L-A14-S01,14,2026-03-21T16:00:00+00:00,69.04,6.93,slow
A14-S01,L-A14-S01,14,2026-03-21T17:00:00+00:00,65.34,7.62,slow
A14-S01,L-A14-S01,14,2026-03-21T18:00:00+00:00,69.39,6.53,slow
A14-S01,L-A14-S01,14,2026-03-21T19:00:00+00:00,82.62,5.53,slow
A14-S01,L-A14-S01,14,2026-03-21T20:00:00+00:00,95.55,5.13,free_flow
A14-S01,L-A14-S01,14,2026-03-21T21:00:00+00:00,99.58,4.71,free_flow
A14-S01,L-A14-S01,14,2026-03-21T22:00:00+00:00,98.97,4.62,free_flow
A14-S01,L-A14-S01,14,2026-03-21T23:00:00+00:00,99.32,4.48,free_flow
A14-S01,L-A14-S01,14,2026-03-22T00:00:00+00:00,102.21,4.86,free_flow
A14-S01,L-A14-S01,14,2026-03-22T01:00:00+00:00,105.89,4.56,free_flow
A14-S01,L-A14-S01,14,2026-03-22T02:00:00+00:00,91.79,5.05,free_flow
A14-S01,L-A14-S01,14,2026-03-22T03:00:00+00:00,86.57,5.1,slow
A14-S01,L-A14-S01,14,2026-03-22T04:00:00+00:00,99.31,4.92,free_flow
A14-S01,L-A14-S01,14,2026-03-22T05:00:00+00:00,111.42,4.17,free_flow
A14-S01,L-A14-S01,14,2026-03-22T06:00:00+00:00,77.16,5.83,slow
A14-S01,L-A14-S01,14,2026-03-22T07:00:00+00:00,63.78,7.81,congested
A14-S01,L-A14-S01,14,2026-03-22T08:00:00+00:00,62.55,7.7,congested
A14-S01,L-A14-S01,14,2026-03-22T09:00:00+00:00,67.8,6.84,slow
A14-S01,L-A14-S01,14,2026-03-22T10:00:00+00:00,106.66,4.4,free_flow
A14-S01,L-A14-S01,14,2026-03-22T11:00:00+00:00,83.22,5.63,slow
A14-S01,L-A14-S01,14,2026-03-22T12:00:00+00:00,109.02,4.49,free_flow
A14-S01,L-A14-S01,14,2026-03-22T13:00:00+00:00,92.37,5.17,free_flow
A14-S01,L-A14-S01,14,2026-03-22T14:00:00+00:00,86.71,5.74,slow
A14-S01,L-A14-S01,14,2026-03-22T15:00:00+00:00,77.29,6.59,slow
A14-S01,L-A14-S01,14,2026-03-22T16:00:00+00:00,61.34,7.22,congested
A14-S01,L-A14-S01,14,2026-03-22T17:00:00+00:00,65.56,7.18,slow
A14-S01,L-A14-S01,14,2026-03-22T18:00:00+00:00,52.18,9.58,congested
A14-S01,L-A14-S01,14,2026-03-22T19:00:00+00:00,97.88,4.99,free_flow
A14-S01,L-A14-S01,14,2026-03-22T20:00:00+00:00,109.3,4.5,free_flow
A14-S01,L-A14-S01,14,2026-03-22T21:00:00+00:00,104.89,4.62,free_flow
A14-S01,L-A14-S01,14,2026-03-22T22:00:00+00:00,93.46,4.79,free_flow
A14-S01,L-A14-S01,14,2026-03-22T23:00:00+00:00,92.23,5.43,free_flow
A14-S01,L-A14-S01,14,2026-03-23T00:00:00+00:00,99.34,4.7,free_flow
A14-S01,L-A14-S01,14,2026-03-23T01:00:00+00:00,99.4,4.72,free_flow
A14-S01,L-A14-S01,14,2026-03-23T02:00:00+00:00,95.14,5.29,free_flow
A14-S01,L-A14-S01,14,2026-03-23T03:00:00+00:00,100.84,4.92,free_flow
A14-S01,L-A14-S01,14,2026-03-23T04:00:00+00:00,82.1,5.77,slow
A14-S01,L-A14-S01,14,2026-03-23T05:00:00+00:00,95.24,4.37,free_flow
A14-S01,L-A14-S01,14,2026-03-23T06:00:00+00:00,65.35,6.92,slow
A14-S01,L-A14-S01,14,2026-03-23T07:00:00+00:00,62.05,8.06,congested
A14-S01,L-A14-S01,14,2026-03-23T08:00:00+00:00,72.68,6.7,slow
A14-S01,L-A14-S01,14,2026-03-23T09:00:00+00:00,78.61,6.51,slow
A14-S01,L-A14-S01,14,2026-03-23T10:00:00+00:00,97.32,4.62,free_flow
A14-S01,L-A14-S01,14,2026-03-23T11:00:00+00:00,73.94,6.07,slow
A14-S01,L-A14-S01,14,2026-03-23T12:00:00+00:00,95.31,4.66,free_flow
A14-S02,L-A14-S02,14,2026-03-20T13:00:00+00:00,90.41,4.99,free_flow
A14-S02,L-A14-S02,14,2026-03-20T14:00:00+00:00,90.7,4.66,free_flow
A14-S02,L-A14-S02,14,2026-03-20T15:00:00+00:00,59.77,6.88,slow
A14-S02,L-A14-S02,14,2026-03-20T16:00:00+00:00,73.98,6.05,slow
A14-S02,L-A14-S02,14,2026-03-20T17:00:00+00:00,55.27,8.11,congested
A14-S02,L-A14-S02,14,2026-03-20T18:00:00+00:00,57.08,7.79,congested
A14-S02,L-A14-S02,14,2026-03-20T19:00:00+00:00,98.59,4.62,free_flow
A14-S02,L-A14-S02,14,2026-03-20T20:00:00+00:00,77.48,5.81,unknown
A14-S02,L-A14-S02,14,2026-03-20T21:00:00+00:00,83.56,5.58,unknown
A14-S02,L-A14-S02,14,2026-03-20T22:00:00+00:00,79.14,5.24,slow
A14-S02,L-A14-S02,14,2026-03-20T23:00:00+00:00,88.22,4.69,free_flow
A14-S02,L-A14-S02,14,2026-03-21T00:00:00+00:00,87.04,4.92,free_flow
A14-S02,L-A14-S02,14,2026-03-21T01:00:00+00:00,90.18,4.84,free_flow
A14-S02,L-A14-S02,14,2026-03-21T02:00:00+00:00,97.55,4.2,free_flow
A14-S02,L-A14-S02,14,2026-03-21T03:00:00+00:00,78.86,5.53,slow
A14-S02,L-A14-S02,14,2026-03-21T04:00:00+00:00,80.43,5.5,slow
A14-S02,L-A14-S02,14,2026-03-21T05:00:00+00:00,93.48,4.52,free_flow
A14-S02,L-A14-S02,14,2026-03-21T06:00:00+00:00,64.74,7.54,slow
A14-S02,L-A14-S02,14,2026-03-21T07:00:00+00:00,58.25,7.94,slow
A14-S02,L-A14-S02,14,2026-03-21T08:00:00+00:00,61.51,7.57,slow
A14-S02,L-A14-S02,14,2026-03-21T09:00:00+00:00,68.4,6.6,slow
A14-S02,L-A14-S02,14,2026-03-21T10:00:00+00:00,87.89,4.69,unknown
A14-S02,L-A14-S02,14,2026-03-21T11:00:00+00:00,85.37,4.75,free_flow
